Site,Plot,Year,Block,Trt,category,biomass
SGS,10,2017,4,con,C4,4.3
SGS,11,2017,4,int,C4,0.066666667
SGS,12,2017,4,chr,C4,11.9
SGS,13,2012,5,con,C4,4.533333333
SGS,13,2017,5,con,C4,3.666666667
SGS,14,2014,5,chr,C4,0.166666667
SGS,15,2017,5,int,C4,0.6
SGS,17,2017,6,int,C4,0.866666667
SGS,18,2017,6,chr,C4,3.666666667
SGS,19,2014,7,int,C4,0.066666667
SGS,20,2012,7,con,C4,0.1
SGS,20,2015,7,con,C4,0.233333333
SGS,20,2016,7,con,C4,2.9
SGS,21,2012,7,chr,C4,6.633333333
SGS,21,2017,7,chr,C4,1.433333333
SGS,22,2014,8,int,C4,5.1
SGS,23,2015,8,con,C4,5.4
SGS,24,2017,8,chr,C4,0.4
SGS,25,2015,9,chr,C4,1.733333333
SGS,25,2017,9,chr,C4,0.166666667
SGS,26,2012,9,int,C4,2.666666667
SGS,26,2013,9,int,C4,3.166667
SGS,26,2016,9,int,C4,2.033333333
SGS,27,2012,9,con,C4,3.766666667
SGS,28,2013,10,int,C4,4.566667
SGS,28,2017,10,int,C4,0.333333333
SGS,29,2012,10,chr,C4,1.1
SGS,29,2013,10,chr,C4,0.466667
SGS,29,2017,10,chr,C4,3.933333333
SGS,30,2016,10,con,C4,3.633333333
SGS,1,2012,1,con,CAREX,2.033333333
SGS,1,2013,1,con,CAREX,9.5
SGS,1,2014,1,con,CAREX,5.8
SGS,1,2015,1,con,CAREX,3.1
SGS,1,2016,1,con,CAREX,7.666666667
SGS,1,2017,1,con,CAREX,5.933333333
SGS,2,2012,1,chr,CAREX,0.2
SGS,2,2013,1,chr,CAREX,1.966667
SGS,2,2015,1,chr,CAREX,1.733333333
SGS,2,2017,1,chr,CAREX,1.566666667
SGS,3,2013,1,int,CAREX,1.866667
SGS,3,2014,1,int,CAREX,2.033333333
SGS,3,2015,1,int,CAREX,5.666666667
SGS,3,2016,1,int,CAREX,0.766666667
SGS,3,2017,1,int,CAREX,1
SGS,4,2012,2,con,CAREX,0.633333333
SGS,4,2013,2,con,CAREX,5.2
SGS,4,2014,2,con,CAREX,3.5
SGS,4,2015,2,con,CAREX,12.5
SGS,4,2016,2,con,CAREX,1.466666667
SGS,4,2017,2,con,CAREX,4.3
SGS,5,2012,2,int,CAREX,0.466666667
SGS,5,2013,2,int,CAREX,0.566667
SGS,5,2014,2,int,CAREX,3
SGS,5,2015,2,int,CAREX,5.333333333
SGS,5,2016,2,int,CAREX,0.166666667
SGS,5,2017,2,int,CAREX,0.766666667
SGS,6,2012,2,chr,CAREX,0.433333333
SGS,6,2013,2,chr,CAREX,1.033333
SGS,6,2014,2,chr,CAREX,2.866666667
SGS,6,2015,2,chr,CAREX,0.3
SGS,6,2016,2,chr,CAREX,4.233333333
SGS,6,2017,2,chr,CAREX,1.266666667
SGS,7,2013,3,chr,CAREX,0.466667
SGS,7,2014,3,chr,CAREX,0.766666667
SGS,7,2015,3,chr,CAREX,2.233333333
SGS,7,2016,3,chr,CAREX,0.533333333
SGS,8,2012,3,con,CAREX,0.033333333
SGS,8,2015,3,con,CAREX,0.1
SGS,8,2016,3,con,CAREX,0.366666667
SGS,8,2017,3,con,CAREX,0.4
SGS,9,2012,3,int,CAREX,0.366666667
SGS,9,2013,3,int,CAREX,0.4
SGS,9,2014,3,int,CAREX,4.166666667
SGS,9,2015,3,int,CAREX,1.966666667
SGS,9,2016,3,int,CAREX,0.033333333
SGS,10,2012,4,con,CAREX,0.1
SGS,10,2014,4,con,CAREX,0.533333333
SGS,10,2015,4,con,CAREX,12
SGS,10,2016,4,con,CAREX,0.333333333
SGS,11,2012,4,int,CAREX,0.166666667
SGS,11,2014,4,int,CAREX,0.733333333
SGS,11,2015,4,int,CAREX,0.366666667
SGS,11,2016,4,int,CAREX,1.033333333
SGS,11,2017,4,int,CAREX,0.266666667
SGS,12,2012,4,chr,CAREX,0.133333333
SGS,12,2013,4,chr,CAREX,0.566667
SGS,12,2014,4,chr,CAREX,3.966666667
SGS,12,2015,4,chr,CAREX,0.366666667
SGS,12,2016,4,chr,CAREX,0.9
SGS,12,2017,4,chr,CAREX,1.033333333
SGS,13,2012,5,con,CAREX,0.066666667
SGS,13,2014,5,con,CAREX,0.333333333
SGS,13,2015,5,con,CAREX,0.9
SGS,13,2016,5,con,CAREX,0.966666667
SGS,13,2017,5,con,CAREX,0.133333333
SGS,14,2012,5,chr,CAREX,0.133333333
SGS,14,2014,5,chr,CAREX,24.06666667
SGS,14,2016,5,chr,CAREX,2
SGS,15,2012,5,int,CAREX,0.633333333
SGS,15,2014,5,int,CAREX,2.733333333
SGS,15,2015,5,int,CAREX,0.466666667
SGS,15,2017,5,int,CAREX,0.166666667
SGS,16,2012,6,con,CAREX,2.6
SGS,16,2013,6,con,CAREX,2.666667
SGS,16,2014,6,con,CAREX,2.4
SGS,16,2015,6,con,CAREX,9.3
SGS,16,2016,6,con,CAREX,8.6
SGS,16,2017,6,con,CAREX,3.4
SGS,17,2012,6,int,CAREX,0.366666667
SGS,17,2013,6,int,CAREX,1.133333
SGS,17,2014,6,int,CAREX,1.066666667
SGS,17,2016,6,int,CAREX,0.6
SGS,17,2017,6,int,CAREX,0.6
SGS,18,2012,6,chr,CAREX,0.533333333
SGS,18,2013,6,chr,CAREX,0.2
SGS,18,2014,6,chr,CAREX,0.366666667
SGS,18,2015,6,chr,CAREX,0.333333333
SGS,18,2016,6,chr,CAREX,2.633333333
SGS,18,2017,6,chr,CAREX,0.933333333
SGS,19,2012,7,int,CAREX,0.166666667
SGS,19,2013,7,int,CAREX,0.766667
SGS,19,2014,7,int,CAREX,3.466666667
SGS,19,2015,7,int,CAREX,3.9
SGS,19,2016,7,int,CAREX,4.733333333
SGS,19,2017,7,int,CAREX,1.133333333
SGS,20,2013,7,con,CAREX,2.1
SGS,20,2014,7,con,CAREX,2.233333333
SGS,20,2015,7,con,CAREX,10.36666667
SGS,20,2016,7,con,CAREX,1.066666667
SGS,20,2017,7,con,CAREX,0.7
SGS,21,2012,7,chr,CAREX,0.133333333
SGS,21,2013,7,chr,CAREX,1.4
SGS,21,2014,7,chr,CAREX,8.1
SGS,21,2015,7,chr,CAREX,2.766666667
SGS,21,2016,7,chr,CAREX,4.233333333
SGS,21,2017,7,chr,CAREX,1.133333333
SGS,22,2012,8,int,CAREX,1.733333333
SGS,22,2013,8,int,CAREX,0.9
SGS,22,2014,8,int,CAREX,6.733333333
SGS,22,2015,8,int,CAREX,0.6
SGS,22,2016,8,int,CAREX,2.433333333
SGS,22,2017,8,int,CAREX,0.1
SGS,23,2012,8,con,CAREX,0.733333333
SGS,23,2013,8,con,CAREX,4.3
SGS,23,2014,8,con,CAREX,1.733333333
SGS,23,2015,8,con,CAREX,3.3
SGS,23,2016,8,con,CAREX,0.833333333
SGS,23,2017,8,con,CAREX,8.666666667
SGS,24,2012,8,chr,CAREX,1.366666667
SGS,24,2013,8,chr,CAREX,2.966667
SGS,24,2014,8,chr,CAREX,8.1
SGS,24,2015,8,chr,CAREX,5.333333333
SGS,24,2016,8,chr,CAREX,7.266666667
SGS,24,2017,8,chr,CAREX,2.733333333
SGS,25,2012,9,chr,CAREX,1.6
SGS,25,2013,9,chr,CAREX,9.1
SGS,25,2014,9,chr,CAREX,3.566666667
SGS,25,2015,9,chr,CAREX,9.133333333
SGS,25,2016,9,chr,CAREX,0.466666667
SGS,25,2017,9,chr,CAREX,8.1
SGS,26,2012,9,int,CAREX,1.9
SGS,26,2014,9,int,CAREX,3.133333333
SGS,26,2015,9,int,CAREX,1.066666667
SGS,26,2016,9,int,CAREX,3.4
SGS,26,2017,9,int,CAREX,2.233333333
SGS,27,2013,9,con,CAREX,0.233333
SGS,27,2014,9,con,CAREX,2.333333333
SGS,27,2015,9,con,CAREX,0.966666667
SGS,27,2016,9,con,CAREX,0.5
SGS,27,2017,9,con,CAREX,0.9
SGS,28,2012,10,int,CAREX,0.866666667
SGS,28,2013,10,int,CAREX,7.666667
SGS,28,2014,10,int,CAREX,2.933333333
SGS,28,2015,10,int,CAREX,7
SGS,28,2016,10,int,CAREX,1.8
SGS,28,2017,10,int,CAREX,2.233333333
SGS,29,2012,10,chr,CAREX,0.5
SGS,29,2013,10,chr,CAREX,3.7
SGS,29,2014,10,chr,CAREX,1.366666667
SGS,29,2015,10,chr,CAREX,1.2
SGS,29,2016,10,chr,CAREX,1.766666667
SGS,29,2017,10,chr,CAREX,1.066666667
SGS,30,2012,10,con,CAREX,1.633333333
SGS,30,2014,10,con,CAREX,0.2
SGS,30,2015,10,con,CAREX,7.833333333
SGS,30,2016,10,con,CAREX,0.6
SGS,30,2017,10,con,CAREX,3.3
SGS,1,2013,1,con,FORB,4.8
SGS,1,2014,1,con,FORB,40.7
SGS,1,2015,1,con,FORB,1.9
SGS,1,2016,1,con,FORB,8.266666667
SGS,1,2017,1,con,FORB,11.76666667
SGS,2,2012,1,chr,FORB,0.166666667
SGS,2,2013,1,chr,FORB,235
SGS,2,2014,1,chr,FORB,80.33333333
SGS,2,2015,1,chr,FORB,1.2
SGS,2,2016,1,chr,FORB,42.56666667
SGS,2,2017,1,chr,FORB,58.3
SGS,3,2012,1,int,FORB,0.866666667
SGS,3,2013,1,int,FORB,0.666667
SGS,3,2014,1,int,FORB,6.866666667
SGS,3,2015,1,int,FORB,11.56666667
SGS,3,2016,1,int,FORB,5
SGS,3,2017,1,int,FORB,29.06666667
SGS,4,2012,2,con,FORB,1.2
SGS,4,2013,2,con,FORB,2.633333
SGS,4,2014,2,con,FORB,26
SGS,4,2015,2,con,FORB,32.7
SGS,4,2016,2,con,FORB,3.666666667
SGS,4,2017,2,con,FORB,29.8
SGS,5,2013,2,int,FORB,266.1
SGS,5,2014,2,int,FORB,234.4333333
SGS,5,2015,2,int,FORB,2
SGS,5,2016,2,int,FORB,9.5
SGS,5,2017,2,int,FORB,33
SGS,6,2013,2,chr,FORB,479.6
SGS,6,2014,2,chr,FORB,58.06666667
SGS,6,2015,2,chr,FORB,5.266666667
SGS,6,2016,2,chr,FORB,9.333333333
SGS,6,2017,2,chr,FORB,49.03333333
SGS,7,2013,3,chr,FORB,8.033333
SGS,7,2014,3,chr,FORB,73.03333333
SGS,7,2015,3,chr,FORB,18.7
SGS,7,2016,3,chr,FORB,20.5
SGS,7,2017,3,chr,FORB,34.83333333
SGS,8,2012,3,con,FORB,0.066666667
SGS,8,2014,3,con,FORB,181.6333333
SGS,8,2015,3,con,FORB,5.2
SGS,8,2016,3,con,FORB,10.1
SGS,8,2017,3,con,FORB,1.133333333
SGS,9,2013,3,int,FORB,5.533333
SGS,9,2014,3,int,FORB,9.5
SGS,9,2015,3,int,FORB,5.866666667
SGS,9,2016,3,int,FORB,90.76666667
SGS,9,2017,3,int,FORB,31.1
SGS,10,2012,4,con,FORB,1.3
SGS,10,2013,4,con,FORB,4
SGS,10,2014,4,con,FORB,91.66666667
SGS,10,2015,4,con,FORB,15.23333333
SGS,10,2016,4,con,FORB,23.83333333
SGS,10,2017,4,con,FORB,11.1
SGS,11,2012,4,int,FORB,0.833333333
SGS,11,2013,4,int,FORB,151.7
SGS,11,2014,4,int,FORB,15.7
SGS,11,2015,4,int,FORB,8.3
SGS,11,2016,4,int,FORB,9.5
SGS,11,2017,4,int,FORB,14.86666667
SGS,12,2012,4,chr,FORB,0.566666667
SGS,12,2013,4,chr,FORB,6.2
SGS,12,2014,4,chr,FORB,21.06666667
SGS,12,2015,4,chr,FORB,4.4
SGS,12,2016,4,chr,FORB,9.4
SGS,12,2017,4,chr,FORB,2.6
SGS,13,2013,5,con,FORB,3.066667
SGS,13,2014,5,con,FORB,105.5333333
SGS,13,2015,5,con,FORB,4.2
SGS,13,2016,5,con,FORB,8.5
SGS,13,2017,5,con,FORB,8.4
SGS,14,2012,5,chr,FORB,0.3
SGS,14,2013,5,chr,FORB,14.96667
SGS,14,2014,5,chr,FORB,29.26666667
SGS,14,2015,5,chr,FORB,16.13333333
SGS,14,2016,5,chr,FORB,17.93333333
SGS,14,2017,5,chr,FORB,43.83333333
SGS,15,2012,5,int,FORB,9.733333333
SGS,15,2013,5,int,FORB,0.8
SGS,15,2014,5,int,FORB,7.633333333
SGS,15,2015,5,int,FORB,6.933333333
SGS,15,2016,5,int,FORB,5.366666667
SGS,15,2017,5,int,FORB,37.33333333
SGS,16,2013,6,con,FORB,6.4
SGS,16,2014,6,con,FORB,24.1
SGS,16,2015,6,con,FORB,3.266666667
SGS,16,2016,6,con,FORB,5.866666667
SGS,16,2017,6,con,FORB,2.666666667
SGS,17,2013,6,int,FORB,10.8
SGS,17,2014,6,int,FORB,75.73333333
SGS,17,2015,6,int,FORB,13.93333333
SGS,17,2016,6,int,FORB,39.7
SGS,17,2017,6,int,FORB,35.6
SGS,18,2012,6,chr,FORB,0.333333333
SGS,18,2013,6,chr,FORB,13.8
SGS,18,2014,6,chr,FORB,78.93333333
SGS,18,2015,6,chr,FORB,5.666666667
SGS,18,2016,6,chr,FORB,9
SGS,18,2017,6,chr,FORB,18.73333333
SGS,19,2012,7,int,FORB,0.466666667
SGS,19,2013,7,int,FORB,6.3
SGS,19,2014,7,int,FORB,93.96666667
SGS,19,2015,7,int,FORB,13.06666667
SGS,19,2016,7,int,FORB,27.26666667
SGS,19,2017,7,int,FORB,97.53333333
SGS,20,2013,7,con,FORB,0.933333
SGS,20,2014,7,con,FORB,28.63333333
SGS,20,2015,7,con,FORB,2.966666667
SGS,20,2016,7,con,FORB,3.866666667
SGS,20,2017,7,con,FORB,0.033333333
SGS,21,2012,7,chr,FORB,0.333333333
SGS,21,2013,7,chr,FORB,1.933333
SGS,21,2014,7,chr,FORB,18.33333333
SGS,21,2015,7,chr,FORB,0.866666667
SGS,21,2016,7,chr,FORB,19.13333333
SGS,21,2017,7,chr,FORB,0.866666667
SGS,22,2013,8,int,FORB,75.23333
SGS,22,2014,8,int,FORB,25.96666667
SGS,22,2015,8,int,FORB,15.56666667
SGS,22,2016,8,int,FORB,13.83333333
SGS,22,2017,8,int,FORB,63.13333333
SGS,23,2012,8,con,FORB,21.16666667
SGS,23,2013,8,con,FORB,6.033333
SGS,23,2014,8,con,FORB,139.0666667
SGS,23,2015,8,con,FORB,8.666666667
SGS,23,2016,8,con,FORB,7.633333333
SGS,23,2017,8,con,FORB,9.833333333
SGS,24,2012,8,chr,FORB,0.433333333
SGS,24,2013,8,chr,FORB,31.83333
SGS,24,2014,8,chr,FORB,18.43333333
SGS,24,2015,8,chr,FORB,4.766666667
SGS,24,2016,8,chr,FORB,10.53333333
SGS,24,2017,8,chr,FORB,33.23333333
SGS,25,2012,9,chr,FORB,1.066666667
SGS,25,2013,9,chr,FORB,173.7
SGS,25,2014,9,chr,FORB,32.53333333
SGS,25,2015,9,chr,FORB,4.566666667
SGS,25,2016,9,chr,FORB,14.66666667
SGS,25,2017,9,chr,FORB,51.33333333
SGS,26,2013,9,int,FORB,10.13333
SGS,26,2014,9,int,FORB,95.73333333
SGS,26,2015,9,int,FORB,2.4
SGS,26,2016,9,int,FORB,21.4
SGS,26,2017,9,int,FORB,27.23333333
SGS,27,2012,9,con,FORB,0.066666667
SGS,27,2013,9,con,FORB,26.3
SGS,27,2014,9,con,FORB,41.43333333
SGS,27,2015,9,con,FORB,15
SGS,27,2016,9,con,FORB,7.733333333
SGS,27,2017,9,con,FORB,12.5
SGS,28,2012,10,int,FORB,0.333333333
SGS,28,2013,10,int,FORB,7.933333
SGS,28,2014,10,int,FORB,12.56666667
SGS,28,2015,10,int,FORB,36.56666667
SGS,28,2016,10,int,FORB,2.433333333
SGS,28,2017,10,int,FORB,34.26666667
SGS,29,2012,10,chr,FORB,0.633333333
SGS,29,2013,10,chr,FORB,2.566667
SGS,29,2014,10,chr,FORB,41.73333333
SGS,29,2015,10,chr,FORB,2.966666667
SGS,29,2016,10,chr,FORB,14.56666667
SGS,29,2017,10,chr,FORB,22.33333333
SGS,30,2012,10,con,FORB,48.6
SGS,30,2014,10,con,FORB,32.4
SGS,30,2015,10,con,FORB,2.133333333
SGS,30,2016,10,con,FORB,4.566666667
SGS,30,2017,10,con,FORB,2.9
SGS,1,2014,1,con,Other.Cover,16.66666667
SGS,7,2014,3,chr,Other.Cover,16.66666667
SGS,10,2014,4,con,Other.Cover,8.333333333
SGS,12,2014,4,chr,Other.Cover,16.66666667
SGS,15,2014,5,int,Other.Cover,20
SGS,17,2014,6,int,Other.Cover,23.33333333
SGS,22,2014,8,int,Other.Cover,16.66666667
SGS,28,2014,10,int,Other.Cover,30
SGS,1,2012,1,con,PYD,49.23333333
SGS,1,2013,1,con,PYD,12.13333
SGS,1,2014,1,con,PYD,13.4
SGS,1,2015,1,con,PYD,111
SGS,1,2016,1,con,PYD,48.86666667
SGS,1,2017,1,con,PYD,44.7
SGS,2,2012,1,chr,PYD,49.83333333
SGS,2,2013,1,chr,PYD,9.666667
SGS,2,2014,1,chr,PYD,27.83333333
SGS,2,2015,1,chr,PYD,139
SGS,2,2016,1,chr,PYD,43.53333333
SGS,2,2017,1,chr,PYD,174.3333333
SGS,3,2012,1,int,PYD,36.3
SGS,3,2013,1,int,PYD,16.03333
SGS,3,2014,1,int,PYD,25.2
SGS,3,2015,1,int,PYD,76.2
SGS,3,2016,1,int,PYD,78.36666667
SGS,3,2017,1,int,PYD,59.9
SGS,4,2012,2,con,PYD,40.13333333
SGS,4,2013,2,con,PYD,7.566667
SGS,4,2014,2,con,PYD,17.66666667
SGS,4,2015,2,con,PYD,134.9
SGS,4,2016,2,con,PYD,130.6
SGS,4,2017,2,con,PYD,243.6333333
SGS,5,2012,2,int,PYD,55.43333333
SGS,5,2013,2,int,PYD,15.16667
SGS,5,2014,2,int,PYD,72.23333333
SGS,5,2015,2,int,PYD,80.23333333
SGS,5,2016,2,int,PYD,138.6333333
SGS,5,2017,2,int,PYD,81.5
SGS,6,2012,2,chr,PYD,40.16666667
SGS,6,2013,2,chr,PYD,17.9
SGS,6,2014,2,chr,PYD,28.86666667
SGS,6,2015,2,chr,PYD,115.4666667
SGS,6,2016,2,chr,PYD,153.0666667
SGS,6,2017,2,chr,PYD,153.2
SGS,7,2012,3,chr,PYD,22.3
SGS,7,2013,3,chr,PYD,24.5
SGS,7,2014,3,chr,PYD,31.46666667
SGS,7,2015,3,chr,PYD,74.83333333
SGS,7,2016,3,chr,PYD,79.46666667
SGS,7,2017,3,chr,PYD,113.6
SGS,8,2012,3,con,PYD,63.46666667
SGS,8,2013,3,con,PYD,19.33333
SGS,8,2014,3,con,PYD,25.8
SGS,8,2015,3,con,PYD,66.73333333
SGS,8,2016,3,con,PYD,123.5666667
SGS,8,2017,3,con,PYD,101.7666667
SGS,9,2012,3,int,PYD,35.13333333
SGS,9,2013,3,int,PYD,12.5
SGS,9,2014,3,int,PYD,37.2
SGS,9,2015,3,int,PYD,126.3
SGS,9,2016,3,int,PYD,84.1
SGS,9,2017,3,int,PYD,185.2333333
SGS,10,2012,4,con,PYD,63.7
SGS,10,2013,4,con,PYD,39.76667
SGS,10,2014,4,con,PYD,37.3
SGS,10,2015,4,con,PYD,127.6666667
SGS,10,2016,4,con,PYD,141.4666667
SGS,10,2017,4,con,PYD,238.4333333
SGS,11,2012,4,int,PYD,41.5
SGS,11,2013,4,int,PYD,15.43333
SGS,11,2014,4,int,PYD,31.06666667
SGS,11,2015,4,int,PYD,111.7666667
SGS,11,2016,4,int,PYD,50.06666667
SGS,11,2017,4,int,PYD,80.23333333
SGS,12,2012,4,chr,PYD,30.03333333
SGS,12,2013,4,chr,PYD,11.4
SGS,12,2014,4,chr,PYD,28.3
SGS,12,2015,4,chr,PYD,74.5
SGS,12,2016,4,chr,PYD,58.86666667
SGS,12,2017,4,chr,PYD,146.9
SGS,13,2012,5,con,PYD,47.4
SGS,13,2013,5,con,PYD,17.36667
SGS,13,2014,5,con,PYD,25.2
SGS,13,2015,5,con,PYD,75.43333333
SGS,13,2016,5,con,PYD,108.9
SGS,13,2017,5,con,PYD,76.36666667
SGS,14,2012,5,chr,PYD,47.6
SGS,14,2013,5,chr,PYD,19.3
SGS,14,2014,5,chr,PYD,31.4
SGS,14,2015,5,chr,PYD,88.63333333
SGS,14,2016,5,chr,PYD,92.4
SGS,14,2017,5,chr,PYD,89.16666667
SGS,15,2012,5,int,PYD,44.96666667
SGS,15,2013,5,int,PYD,12.73333
SGS,15,2014,5,int,PYD,14.4
SGS,15,2015,5,int,PYD,81.7
SGS,15,2016,5,int,PYD,64.8
SGS,15,2017,5,int,PYD,136.2
SGS,16,2012,6,con,PYD,85.33333333
SGS,16,2013,6,con,PYD,37
SGS,16,2014,6,con,PYD,18.86666667
SGS,16,2015,6,con,PYD,93.76666667
SGS,16,2016,6,con,PYD,74.4
SGS,16,2017,6,con,PYD,88.96666667
SGS,17,2012,6,int,PYD,48.33333333
SGS,17,2013,6,int,PYD,7.2
SGS,17,2014,6,int,PYD,27.03333333
SGS,17,2015,6,int,PYD,53.46666667
SGS,17,2016,6,int,PYD,131.0333333
SGS,17,2017,6,int,PYD,115.1333333
SGS,18,2012,6,chr,PYD,35.93333333
SGS,18,2013,6,chr,PYD,16.33333
SGS,18,2014,6,chr,PYD,16.56666667
SGS,18,2015,6,chr,PYD,88.2
SGS,18,2016,6,chr,PYD,96.2
SGS,18,2017,6,chr,PYD,59.13333333
SGS,19,2012,7,int,PYD,42.46666667
SGS,19,2013,7,int,PYD,14.06667
SGS,19,2014,7,int,PYD,134
SGS,19,2015,7,int,PYD,51.6
SGS,19,2016,7,int,PYD,58.93333333
SGS,19,2017,7,int,PYD,171.4
SGS,20,2012,7,con,PYD,29.06666667
SGS,20,2013,7,con,PYD,15.16667
SGS,20,2014,7,con,PYD,6.6
SGS,20,2015,7,con,PYD,58.93333333
SGS,20,2016,7,con,PYD,66.66666667
SGS,20,2017,7,con,PYD,102.6666667
SGS,21,2012,7,chr,PYD,35.03333333
SGS,21,2013,7,chr,PYD,30.66667
SGS,21,2014,7,chr,PYD,20.86666667
SGS,21,2015,7,chr,PYD,96.66666667
SGS,21,2016,7,chr,PYD,60.13333333
SGS,21,2017,7,chr,PYD,175.1333333
SGS,22,2012,8,int,PYD,69.56666667
SGS,22,2013,8,int,PYD,13.23333
SGS,22,2014,8,int,PYD,38.03333333
SGS,22,2015,8,int,PYD,78.96666667
SGS,22,2016,8,int,PYD,60.63333333
SGS,22,2017,8,int,PYD,85.16666667
SGS,23,2012,8,con,PYD,76.1
SGS,23,2013,8,con,PYD,46.46667
SGS,23,2014,8,con,PYD,36.16666667
SGS,23,2015,8,con,PYD,74.9
SGS,23,2016,8,con,PYD,158.5
SGS,23,2017,8,con,PYD,198.2666667
SGS,24,2012,8,chr,PYD,28.56666667
SGS,24,2013,8,chr,PYD,34.03333
SGS,24,2014,8,chr,PYD,32.26666667
SGS,24,2015,8,chr,PYD,53.93333333
SGS,24,2016,8,chr,PYD,60.76666667
SGS,24,2017,8,chr,PYD,58.6
SGS,25,2012,9,chr,PYD,53.1
SGS,25,2013,9,chr,PYD,30.46667
SGS,25,2014,9,chr,PYD,24.1
SGS,25,2015,9,chr,PYD,105.2333333
SGS,25,2016,9,chr,PYD,78.53333333
SGS,25,2017,9,chr,PYD,64.33333333
SGS,26,2012,9,int,PYD,68.06666667
SGS,26,2013,9,int,PYD,134.5
SGS,26,2014,9,int,PYD,49.93333333
SGS,26,2015,9,int,PYD,82.96666667
SGS,26,2016,9,int,PYD,73.8
SGS,26,2017,9,int,PYD,143.8
SGS,27,2012,9,con,PYD,91.86666667
SGS,27,2013,9,con,PYD,22.4
SGS,27,2014,9,con,PYD,17.06666667
SGS,27,2015,9,con,PYD,166.2333333
SGS,27,2016,9,con,PYD,113.3666667
SGS,27,2017,9,con,PYD,52.13333333
SGS,28,2012,10,int,PYD,63.56666667
SGS,28,2013,10,int,PYD,57.83333
SGS,28,2014,10,int,PYD,16.63333333
SGS,28,2015,10,int,PYD,87.53333333
SGS,28,2016,10,int,PYD,82.4
SGS,28,2017,10,int,PYD,164.5
SGS,29,2012,10,chr,PYD,61.76666667
SGS,29,2013,10,chr,PYD,30.83333
SGS,29,2014,10,chr,PYD,31.76666667
SGS,29,2015,10,chr,PYD,154.6
SGS,29,2016,10,chr,PYD,59.93333333
SGS,29,2017,10,chr,PYD,141.4
SGS,30,2012,10,con,PYD,153.6333333
SGS,30,2013,10,con,PYD,22.76667
SGS,30,2014,10,con,PYD,19.23333333
SGS,30,2015,10,con,PYD,78.06666667
SGS,30,2016,10,con,PYD,142.1
SGS,30,2017,10,con,PYD,117.5
SGS,1,2012,1,con,WOODY,1.2
SGS,1,2017,1,con,WOODY,108.0333333
SGS,2,2012,1,chr,WOODY,8.7
SGS,2,2015,1,chr,WOODY,3.766666667
SGS,3,2015,1,int,WOODY,14.1
SGS,4,2016,2,con,WOODY,17.5
SGS,4,2017,2,con,WOODY,41.13333333
SGS,5,2015,2,int,WOODY,3.233333333
SGS,5,2016,2,int,WOODY,3.733333333
SGS,6,2015,2,chr,WOODY,21.03333333
SGS,7,2015,3,chr,WOODY,13.23333333
SGS,7,2016,3,chr,WOODY,7.1
SGS,7,2017,3,chr,WOODY,8.033333333
SGS,8,2015,3,con,WOODY,98.3
SGS,8,2017,3,con,WOODY,26.93333333
SGS,9,2016,3,int,WOODY,8.333333333
SGS,9,2017,3,int,WOODY,14.9
SGS,10,2012,4,con,WOODY,0.733333333
SGS,10,2013,4,con,WOODY,90.9
SGS,10,2015,4,con,WOODY,34.66666667
SGS,10,2016,4,con,WOODY,17.8
SGS,10,2017,4,con,WOODY,79.76666667
SGS,11,2014,4,int,WOODY,0.433333333
SGS,11,2015,4,int,WOODY,5.033333333
SGS,12,2014,4,chr,WOODY,1.066666667
SGS,12,2015,4,chr,WOODY,6.033333333
SGS,12,2017,4,chr,WOODY,25.46666667
SGS,13,2014,5,con,WOODY,0.833333333
SGS,13,2015,5,con,WOODY,88.56666667
SGS,13,2016,5,con,WOODY,30.06666667
SGS,13,2017,5,con,WOODY,26.33333333
SGS,16,2014,6,con,WOODY,50.6
SGS,16,2015,6,con,WOODY,22.63333333
SGS,16,2016,6,con,WOODY,56.03333333
SGS,16,2017,6,con,WOODY,17.46666667
SGS,17,2015,6,int,WOODY,7.8
SGS,18,2016,6,chr,WOODY,2.4
SGS,19,2014,7,int,WOODY,0.766666667
SGS,19,2017,7,int,WOODY,47.6
SGS,20,2014,7,con,WOODY,0.433333333
SGS,20,2015,7,con,WOODY,22.9
SGS,20,2016,7,con,WOODY,54.26666667
SGS,20,2017,7,con,WOODY,11.73333333
SGS,21,2015,7,chr,WOODY,27.86666667
SGS,22,2014,8,int,WOODY,0.666666667
SGS,22,2015,8,int,WOODY,28.53333333
SGS,22,2016,8,int,WOODY,3.366666667
SGS,23,2014,8,con,WOODY,17
SGS,23,2015,8,con,WOODY,9.8
SGS,23,2016,8,con,WOODY,34.93333333
SGS,23,2017,8,con,WOODY,78.1
SGS,24,2015,8,chr,WOODY,14.33333333
SGS,24,2016,8,chr,WOODY,0.533333333
SGS,24,2017,8,chr,WOODY,91.03333333
SGS,25,2015,9,chr,WOODY,1.233333333
SGS,25,2016,9,chr,WOODY,11.4
SGS,26,2013,9,int,WOODY,37.6
SGS,26,2015,9,int,WOODY,31.56666667
SGS,27,2017,9,con,WOODY,54.23333333
SGS,28,2014,10,int,WOODY,0.266666667
SGS,28,2015,10,int,WOODY,30.6
SGS,28,2017,10,int,WOODY,129.8333333
SGS,29,2015,10,chr,WOODY,6.8
SGS,29,2016,10,chr,WOODY,12.6
SGS,30,2012,10,con,WOODY,5.966666667
SGS,30,2013,10,con,WOODY,24.26667
SGS,30,2015,10,con,WOODY,3.7
SGS,30,2016,10,con,WOODY,31.83333333
